"campaignid","sample","family","genus","species","length","number","range"
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lutescens",156.32183,1,1804.01916
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","multifasciatus",179.61511,1,2347.00559
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","multifasciatus",223.2027,1,2929.59551
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","multifasciatus",211.39987,1,2530.69232
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","multifasciatus",192.58006,1,1996.18538
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","multifasciatus",189.92623,1,2190.83959
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","multifasciatus",159.21403,1,2605.52261
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Chaetodontidae","Chaetodon","kleinii",112.18558,1,1863.25324
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Chaetodontidae","Chaetodon","kleinii",86.66784,1,2666.79184
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",117.5127,1,1119.8908
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",101.8103,1,1719.34738
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",129.49777,1,2059.65378
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",142.25183,1,1913.63283
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",88.39323,1,1653.7993
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",139.64409,1,2079.96451
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",99.38347,1,1778.22043
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",158.89913,1,2003.22571
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",177.42543,1,1397.47645
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",140.71394,1,1914.56207
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Thalassoma","lunare",152.61329,1,1409.38704
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Scaridae","Calotomus","carolinus",124.95903,1,2208.48017
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Acanthuridae","Acanthurus","olivaceus",185.73854,1,1976.00268
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Scaridae","Scarus","sp3",132.75735,1,2431.579
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Scaridae","Scarus","sp3",198.76934,1,3202.28079
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Abudefduf","bengalensis",152.73024,1,2008.13622
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Abudefduf","bengalensis",151.68448,1,2396.26442
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Abudefduf","bengalensis",131.16131,1,2594.6579
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Carangidae","Gnathanodon","speciosus",967.91004,1,2104.46374
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lutjanidae","Lutjanus","lemniscatus",233.85744,1,2228.50867
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lutjanidae","Lutjanus","lemniscatus",256.66441,1,2222.3207
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lutjanidae","Lutjanus","lemniscatus",267.63416,1,2244.04984
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Dasyatidae","Taeniurops","meyeni",994.53366,1,3110.77871
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","cyclostomus",147.90256,1,3028.0434
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","cyclostomus",149.34869,1,3133.65093
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","cyclostomus",157.19359,1,3157.9214
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","doliatus",212.65848,1,4245.18978
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","cyclostomus",168.79691,1,3050.3287
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Mullidae","Parupeneus","cyclostomus",165.89843,1,3572.92195
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","doliatus",204.53498,1,3059.06731
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","doliatus",160.40731,1,3509.91727
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","doliatus",245.26585,1,3373.34072
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","doliatus",253.26369,1,3784.33696
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Carcharhinidae","Carcharhinus","amblyrhynchos",1624.87291,1,4513.14003
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Ginglymostomatidae","Nebrius","ferrugineus",1136.2744,1,1791.06818
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Choerodon","cyanodus",170.29447,1,1705.41597
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Choerodon","cyanodus",348.58519,1,4422.83455
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Choerodon","cyanodus",353.20282,1,2269.4187
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Serranidae","Epinephelus","fuscoguttatus",850.75676,1,2314.10554
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Nemipteridae","Scolopsis","bilineata",123.16418,1,3108.82943
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Nemipteridae","Scolopsis","bilineata",150.36332,1,3052.09142
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Acanthuridae","Naso","unicornis",224.42809,1,3524.59232
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Scaridae","Scarus","rubroviolaceus",341.78303,1,1894.3348
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Labridae","Choerodon","schoenleinii",270.56542,1,2526.22938
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","argenteus",150.45304,1,2768.25518
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","argenteus",152.14243,1,2942.5781
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","argenteus",174.87859,1,2596.69037
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","argenteus",152.52378,1,2717.14168
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","argenteus",168.04046,1,2849.31691
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Siganidae","Siganus","argenteus",163.15995,1,3206.04005
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Caesionidae","Caesio","cuning",170.93133,1,1905.41267
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Caesionidae","Caesio","cuning",148.91581,1,3010.86442
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",290.48775,1,1004.4643
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",276.5753,1,1680.22836
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",295.68775,1,1201.17482
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",291.50992,1,1386.34301
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",289.23394,1,1412.24041
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",265.77559,1,1012.22152
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",271.79401,1,1585.48871
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",284.01904,1,1243.53737
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",253.9551,1,1152.25008
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",244.08528,1,1419.49147
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",269.72827,1,2245.378
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",257.85265,1,1127.70111
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",275.1104,1,1230.22113
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",268.80453,1,1233.14545
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",231.77792,1,2426.32114
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",233.1047,1,2424.85472
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",272.68341,1,2528.49551
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",256.09787,1,2541.41571
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",283.49924,1,1540.46971
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","atkinsoni",290.00783,1,1312.2977
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Chaetodontidae","Chaetodon","lunula",156.2175,1,1833.61483
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Nemipteridae","Pentapodus","emeryii",256.80697,1,1324.14853
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Nemipteridae","Pentapodus","emeryii",220.03864,1,3756.83201
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Carangidae","Carangoides","fulvoguttatus",420.89416,1,2368.42112
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Carangidae","Carangoides","fulvoguttatus",351.45823,1,2857.94043
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Serranidae","Epinephelus","bilobatus",292.4605,1,1557.82912
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Lethrinidae","Lethrinus","olivaceus",532.08504,1,6105.30525
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Chaetodontidae","Heniochus","singularius",215.6895,1,4751.5065
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",77.85431,2,3307.78593
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",68.9399,2,3974.96725
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",72.33654,2,3487.06615
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",76.62697,2,2307.28396
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",79.22681,2,2308.98577
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",88.54206,2,2378.04287
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",92.0483,2,2602.63041
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",89.89311,2,3325.21994
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",89.1999,2,3585.46047
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",75.08112,2,3297.69029
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",81.16852,2,2471.70668
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",82.40789,2,2325.8348
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",77.40431,2,2411.45696
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",69.75848,2,2709.61288
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",87.30424,2,3887.29088
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",86.27831,2,3740.14072
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",63.37854,2,3443.07977
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",80.02184,1,3969.12298
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",51.84811,1,1633.89282
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",73.49189,1,2731.51528
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB557","Pomacentridae","Chromis","weberi",83.6567,1,3008.05891
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Scolopsis","monogramma",207.57037,1,2679.21956
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Scolopsis","monogramma",265.53375,1,2441.35395
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Echeneidae","Echeneis","naucrates",194.81509,1,2755.37991
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Carcharhinidae","Carcharhinus","amblyrhynchos",1159.74341,1,2691.4998
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Pentapodus","emeryii",211.20356,1,2023.9138
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Pentapodus","emeryii",191.66041,1,1422.14449
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Pentapodus","emeryii",237.91794,1,1196.08415
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Pentapodus","emeryii",241.8871,1,1810.66981
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Pentapodus","emeryii",211.65279,1,1171.94076
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Carangidae","Carangoides","gymnostethus",464.11985,1,1809.5466
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Carangidae","Carangoides","gymnostethus",466.70714,1,1985.13007
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Labridae","Choerodon","cauteroma",211.07389,1,2698.17614
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lutjanidae","Lutjanus","lemniscatus",336.09826,1,2315.21031
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lutjanidae","Lutjanus","lemniscatus",326.43475,1,2275.01891
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Acanthuridae","Acanthurus","grammoptilus",233.20789,1,3809.03469
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Scombridae","Sarda","orientalis",358.32531,1,2274.41042
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Pomacentridae","Pomacentrus","coelestis",27.91761,1,1843.26514
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Carangidae","Gnathanodon","speciosus",804.96348,1,3335.22152
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lutjanidae","Lutjanus","sebae",545.55232,1,2666.85259
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Scaridae","Scarus","sp3",260.20464,1,3334.06358
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Labridae","Choerodon","cyanodus",280.36829,1,3293.49848
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lutjanidae","Symphorus","nematophorus",712.63253,1,1733.11373
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Pomacanthidae","Chaetodontoplus","duboulayi",196.79966,1,3715.87024
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Balistidae","Sufflamen","chrysopterum",216.88316,1,2709.9618
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Carangidae","Carangoides","fulvoguttatus",383.00753,1,2141.13506
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lethrinidae","Lethrinus","atkinsoni",253.11389,1,1508.1219
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lethrinidae","Lethrinus","atkinsoni",223.17585,1,2039.284
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lethrinidae","Lethrinus","atkinsoni",310.54003,1,2034.4251
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Lethrinidae","Lethrinus","atkinsoni",307.66721,1,1527.1506
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Nemipteridae","Pentapodus","emeryii",260.99478,1,1128.72149
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Nemipteridae","Pentapodus","emeryii",265.7584,1,2338.23971
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Nemipteridae","Pentapodus","emeryii",250.58125,1,1931.40468
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Nemipteridae","Pentapodus","emeryii",229.67407,1,1776.98774
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Nemipteridae","Pentapodus","emeryii",231.47439,1,1304.81972
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Nemipteridae","Pentapodus","emeryii",261.95449,1,1262.215
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Pomacentridae","Pomacentrus","nagasakiensis",72.04844,1,2510.72485
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Balistidae","Pseudobalistes","fuscus",271.59289,1,2683.51302
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Scaridae","Chlorurus","microrhinos",263.13078,1,2283.87206
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Serranidae","Plectropomus","spp",401.7165,1,2906.94183
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Pomacanthidae","Pomacanthus","semicirculatus",326.28081,1,2951.26848
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Balistidae","Sufflamen","fraenatum",307.79152,1,3379.80101
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Chaetodontidae","Chelmon","marginalis",158.54661,1,1637.16633
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Chaetodontidae","Chelmon","marginalis",170.93988,1,1745.67881
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Labridae","Labroides","dimidiatus",56.988,1,691.00291
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB530","Echeneidae","Echeneis","naucrates",675.30697,1,1638.61264
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Carangoides","gymnostethus",323.47933,1,1714.23858
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Carangoides","gymnostethus",305.7463,1,1672.58104
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Carangoides","gymnostethus",321.26118,1,1807.84996
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Carangoides","gymnostethus",430.72638,1,1674.22431
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Carangoides","gymnostethus",322.25274,1,1501.97
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Gnathanodon","speciosus",469.4497,1,3561.17571
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Labridae","Choerodon","schoenleinii",524.69778,1,2807.40579
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Labridae","Choerodon","cyanodus",281.10877,1,2433.91922
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Pomacanthidae","Pomacanthus","semicirculatus",304.76871,1,2447.43813
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Pomacanthidae","Pomacanthus","sexstriatus",267.88542,1,2821.87893
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Nemipteridae","Pentapodus","emeryii",235.64267,1,1051.18389
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Nemipteridae","Pentapodus","emeryii",211.89238,1,961.51114
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Balistidae","Sufflamen","chrysopterum",190.45527,1,2896.395
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Sphyraenidae","Sphyraena","jello",887.97676,1,4836.95604
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Scomberoides","lysan",407.24671,1,2230.76288
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Scomberoides","lysan",391.39332,1,1814.23052
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Scomberoides","lysan",415.50846,1,2415.46171
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Scombridae","Scomberomorus","spp",892.68324,1,2605.95015
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Scombridae","Scomberomorus","spp",551.20787,1,2233.21325
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Scombridae","Scomberomorus","spp",657.37157,1,2378.2814
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Scombridae","Scomberomorus","spp",555.27052,1,2199.44402
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB573","Carangidae","Carangoides","fulvoguttatus",329.6072,1,1874.08975
