"sample","filename","period","periodtime","family","genus","species","comment","maxn","project","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"NCB577","NCB577_L.avi","Analysis","3.91067","Labridae","Thalassoma","lutescens",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","22.55067","Lethrinidae","Lethrinus","atkinsoni",NA,19,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","49.62733","Lethrinidae","Lethrinus","olivaceus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","12.28467","Lutjanidae","Lutjanus","carponotatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","13.79667","Lutjanidae","Lutjanus","lemniscatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","17.25933","Lutjanidae","Lutjanus","russellii",NA,4,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","0.16733","Mullidae","Parupeneus","barberinoides",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","0.13","Mullidae","Parupeneus","cyclostomus",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","10.39867","Mullidae","Parupeneus","multifasciatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","19.51533","Nemipteridae","Pentapodus","emeryii",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","27.92933","Nemipteridae","Scolopsis","bilineata",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","7.88","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","56.85333","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","18.17","Pomacentridae","Abudefduf","bengalensis",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","25.58267","Pomacentridae","Pomacentrus","nagasakiensis",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","10.23467","Pomacentridae","Stegastes","obreptus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","12.192","Scaridae","Chlorurus","rhakoura",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","43.56867","Scaridae","Scarus","sp3",NA,7,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","32.21933","Serranidae","Epinephelus","bilobatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","59.564","Serranidae","Epinephelus","fuscoguttatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","52.48733","Serranidae","Plectropomus","spp",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","0.89733","Siganidae","Siganus","doliatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB577","NCB577_L.avi","Analysis","16.458","Siganidae","Siganus","punctatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41234333","115.5955617","20141030","9:56:00","NE.Montebello","Fished","14","11.1","ET","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","32.528","Acanthuridae","Acanthurus","dussumieri",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","21.35467","Acanthuridae","Acanthurus","grammoptilus",NA,8,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","13.13667","Acanthuridae","Acanthurus","olivaceus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","34.334","Acanthuridae","Naso","unicornis",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","25.35067","Balistidae","Sufflamen","chrysopterum",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","17.13733","Carangidae","Carangoides","fulvoguttatus",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","12.58067","Chaetodontidae","Chaetodon","auriga",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","3.74467","Chaetodontidae","Chaetodon","lineolatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","42.992","Labridae","Choerodon","cyanodus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","12.54267","Labridae","Hologymnosus","annulatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","27.58333","Labridae","Thalassoma","lunare",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","56.47467","Lethrinidae","Lethrinus","atkinsoni",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","27.208","Lethrinidae","Lethrinus","ravus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","5.546","Lutjanidae","Lutjanus","carponotatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","4.04267","Mullidae","Parupeneus","multifasciatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","1.892","Mullidae","Parupeneus","pleurostigma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","55.22067","Nemipteridae","Pentapodus","emeryii",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","35.11","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","36.45333","Pomacentridae","Abudefduf","bengalensis",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","37.45333","Scaridae","Scarus","ghobban",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","3.67933","Scaridae","Scarus","sp3",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","44.77133","Serranidae","Plectropomus","spp",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","15.47133","Siganidae","Siganus","doliatus",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","39.89067","Siganidae","Siganus","punctatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB578","NCB578_L.avi","Analysis","30.56","Sphyraenidae","Sphyraena","jello",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.41755667","115.598655","20141030","10:00:00","NE.Montebello","Fished","14","8.7","Matt","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","8.65867","Balistidae","Sufflamen","chrysopterum",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","28.28667","Carangidae","Carangoides","fulvoguttatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","0.09133","Labridae","Halichoeres","nebulosus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","8.44533","Lethrinidae","Lethrinus","ravus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","9.062","Nemipteridae","Pentapodus","emeryii",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","7.298","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","16.64133","Pomacentridae","Chromis","fumea",NA,8,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","11.72533","Pomacentridae","Pomacentrus","coelestis",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB579","NCB579_L.avi","Analysis","18.804","Scombridae","Scomberomorus","spp",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.421535","115.6040733","20141030","10:02:00","NE.Montebello","Fished","14","9.5","Katrina","Yes","Yes"
"NCB580","NCB580_L.avi","Analysis","10.95467","Carangidae","Carangoides","fulvoguttatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","28.40333","Echeneidae","Echeneis","naucrates",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","48.722","Gobiidae","Unknown","sp10",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","1.278","Kyphosidae","Kyphosus","vaigiensis",NA,18,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","3.88467","Labridae","Leptojulis","cyanopleura",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","11.428","Lethrinidae","Lethrinus","nebulosus",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","50.11067","Lethrinidae","Lethrinus","olivaceus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","3.20667","Lethrinidae","Lethrinus","ravus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","7.58867","Nemipteridae","Pentapodus","porosus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
"NCB580","NCB580_L.avi","Analysis","2.61733","Scombridae","Scomberomorus","spp",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.42809333","115.604955","20141030","10:05:00","NE.Montebello","Fished","14","10.7","Matt","Yes","No"
