"campaignid","sample","family","genus","species","maxn"
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Choerodon","cauteroma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Choerodon","jordani",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Cirrhilabrus","temminckii",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Labroides","dimidiatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Leptojulis","cyanopleura",3
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Lethrinidae","Gymnocranius","grandoculis",2
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Lethrinidae","Lethrinus","nebulosus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Lethrinidae","Lethrinus","ravus",7
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Lutjanidae","Symphorus","nematophorus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Mullidae","Parupeneus","heptacanthus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Nemipteridae","Pentapodus","nagasakiensis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Nemipteridae","Pentapodus","porosus",8
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Nemipteridae","Scolopsis","monogramma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Pinguipedidae","Parapercis","nebulosa",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Pomacanthidae","Pomacanthus","semicirculatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Pomacentridae","Chromis","fumea",5
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Serranidae","Plectropomus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Tetraodontidae","Canthigaster","axiologus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Balistidae","Abalistes","stellatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Carangoides","chrysophrys",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Carangoides","fulvoguttatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Caranx","ignobilis",5
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Gnathanodon","speciosus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Seriolina","nigrofasciata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carcharhinidae","Loxodon","macrorhinus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Dasyatidae","Taeniurops","meyeni",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Echeneidae","Echeneis","naucrates",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Gobiidae","Unknown","sp10",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Haemulidae","Diagramma","pictum labiosum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Hydrophiidae","Aipysurus","laevis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Labridae","Coris","dorsomacula",3
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Lethrinidae","Lethrinus","punctulatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Lethrinidae","Lethrinus","ravus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Lutjanidae","Symphorus","nematophorus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Mullidae","Parupeneus","heptacanthus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Nemipteridae","Nemipterus","spp",2
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Nemipteridae","Pentapodus","nagasakiensis",11
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Nemipteridae","Pentapodus","porosus",5
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Pinguipedidae","Parapercis","nebulosa",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Pomacentridae","Chromis","fumea",1
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Rachycentridae","Rachycentron","canadum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Serranidae","Plectropomus","spp",2
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Tetraodontidae","Lagocephalus","sceleratus",5
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Balistidae","Abalistes","stellatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Carangidae","Carangoides","fulvoguttatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Carangidae","Carangoides","gymnostethus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Carangidae","Seriolina","nigrofasciata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Labridae","Choerodon","sugillatum",3
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Labridae","Choerodon","vitta",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Labridae","Coris","dorsomacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Labridae","Labroides","dimidiatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Lethrinidae","Gymnocranius","grandoculis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Lethrinidae","Lethrinus","punctulatus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Lutjanidae","Lutjanus","sebae",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Lutjanidae","Symphorus","nematophorus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Mullidae","Parupeneus","heptacanthus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Nemipteridae","Nemipterus","spp",4
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Nemipteridae","Pentapodus","nagasakiensis",2
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Nemipteridae","Pentapodus","porosus",19
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Pinguipedidae","Parapercis","nebulosa",3
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Serranidae","Epinephelus","multinotatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Siganidae","Siganus","fuscescens",1
"2015-01_Montebello.transect_stereoBRUVs","NCB687","Sparidae","Argyrops","spinifer",1
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Acanthuridae","Naso","annulatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Balistidae","Abalistes","stellatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Balistidae","Sufflamen","fraenatum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Carangidae","Carangoides","fulvoguttatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Carangidae","Carangoides","gymnostethus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Carcharhinidae","Loxodon","macrorhinus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Labridae","Coris","dorsomacula",2
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Lethrinidae","Lethrinus","punctulatus",7
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Mullidae","Parupeneus","heptacanthus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Nemipteridae","Nemipterus","spp",6
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Nemipteridae","Pentapodus","porosus",15
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Siganidae","Siganus","fuscescens",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Balistidae","Abalistes","stellatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Carangidae","Carangoides","fulvoguttatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Carangidae","Carangoides","gymnostethus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Carcharhinidae","Carcharhinus","plumbeus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Carcharhinidae","Loxodon","macrorhinus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Haemulidae","Diagramma","pictum labiosum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Labridae","Choerodon","cauteroma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Labridae","Choerodon","cephalotes",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Labridae","Cirrhilabrus","temminckii",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Labridae","Coris","dorsomacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Lethrinidae","Lethrinus","punctulatus",7
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Lethrinidae","Lethrinus","ravus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Lutjanidae","Lutjanus","vitta",1
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Nemipteridae","Nemipterus","spp",4
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Nemipteridae","Pentapodus","porosus",11
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Serranidae","Epinephelus","multinotatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Tetraodontidae","Lagocephalus","sceleratus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Acanthuridae","Naso","annulatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Balistidae","Abalistes","stellatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Balistidae","Sufflamen","fraenatum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Carangidae","Atule","mate",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Carangidae","Carangoides","fulvoguttatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Carangidae","Carangoides","gymnostethus",15
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Carcharhinidae","Loxodon","macrorhinus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Chaetodontidae","Coradion","chrysozonus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Labridae","Choerodon","cauteroma",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Labridae","Choerodon","cephalotes",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Lethrinidae","Lethrinus","punctulatus",12
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Lutjanidae","Lutjanus","vitta",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Mullidae","Parupeneus","heptacanthus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Nemipteridae","Nemipterus","spp",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Nemipteridae","Pentapodus","porosus",9
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Nemipteridae","Scolopsis","monogramma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Pomacanthidae","Chaetodontoplus","duboulayi",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Pomacanthidae","Chaetodontoplus","personifer",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Scombridae","Scomberomorus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Serranidae","Epinephelus","areolatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Serranidae","Epinephelus","multinotatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Serranidae","Epinephelus","rivulatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB690","Siganidae","Siganus","fuscescens",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Balistidae","Abalistes","stellatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Balistidae","Sufflamen","fraenatum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Carangidae","Carangoides","chrysophrys",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Carangidae","Carangoides","fulvoguttatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Carangidae","Carangoides","gymnostethus",29
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Carcharhinidae","Loxodon","macrorhinus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Haemulidae","Diagramma","pictum labiosum",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Labridae","Choerodon","cauteroma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Labridae","Choerodon","vitta",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Lethrinidae","Lethrinus","punctulatus",18
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Lutjanidae","Lutjanus","sebae",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Mullidae","Parupeneus","heptacanthus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Nemipteridae","Nemipterus","spp",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Nemipteridae","Pentapodus","porosus",13
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Nemipteridae","Scolopsis","monogramma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Pinguipedidae","Parapercis","nebulosa",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Pomacanthidae","Chaetodontoplus","duboulayi",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Pomacanthidae","Chaetodontoplus","personifer",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Pomacentridae","Pristotis","obtusirostris",7
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Serranidae","Epinephelus","areolatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Serranidae","Epinephelus","bilobatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Serranidae","Epinephelus","multinotatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Serranidae","Plectropomus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Sphyraenidae","Sphyraena","qenie",5
"2015-01_Montebello.transect_stereoBRUVs","NCB691","Tetraodontidae","Lagocephalus","sceleratus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Balistidae","Abalistes","stellatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Carangidae","Carangoides","fulvoguttatus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Carangidae","Carangoides","gymnostethus",10
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Carangidae","Caranx","ignobilis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Carangidae","Seriolina","nigrofasciata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Dasyatidae","Taeniurops","meyeni",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Labridae","Choerodon","cauteroma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Lethrinidae","Lethrinus","genivittatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Lethrinidae","Lethrinus","punctulatus",13
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Mullidae","Parupeneus","heptacanthus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Mullidae","Parupeneus","spilurus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Nemipteridae","Nemipterus","spp",2
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Nemipteridae","Pentapodus","porosus",11
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Pinguipedidae","Parapercis","nebulosa",2
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Rachycentridae","Rachycentron","canadum",3
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Serranidae","Epinephelus","areolatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Siganidae","Siganus","fuscescens",1
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Tetraodontidae","Lagocephalus","sceleratus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Balistidae","Abalistes","stellatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Balistidae","Sufflamen","fraenatum",2
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carangidae","Carangoides","gymnostethus",9
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carangidae","Seriolina","nigrofasciata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carcharhinidae","Loxodon","macrorhinus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Labridae","Choerodon","cauteroma",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Labridae","Coris","dorsomacula",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Lethrinidae","Lethrinus","punctulatus",16
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Nemipteridae","Nemipterus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Nemipteridae","Pentapodus","porosus",8
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Nemipteridae","Scolopsis","monogramma",2
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Pinguipedidae","Parapercis","nebulosa",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Pinguipedidae","Parapercis","xanthozona",2
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Pomacanthidae","Chaetodontoplus","duboulayi",3
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Scombridae","Scomberomorus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Serranidae","Epinephelus","areolatus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Serranidae","Epinephelus","multinotatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Siganidae","Siganus","fuscescens",5
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Sparidae","Argyrops","spinifer",1
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Tetraodontidae","Feroxodon","multistriatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Balistidae","Abalistes","stellatus",5
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",16
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Selar","crumenophthalmus",34
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carcharhinidae","Loxodon","macrorhinus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Lethrinidae","Lethrinus","punctulatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Lutjanidae","Lutjanus","sebae",1
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Mullidae","Parupeneus","heptacanthus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Nemipteridae","Nemipterus","spp",13
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Nemipteridae","Pentapodus","porosus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Scombridae","Scomberomorus","spp",1
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Synodontidae","Saurida","undosquamis",2
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Tetraodontidae","Lagocephalus","sceleratus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Balistidae","Abalistes","stellatus",3
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carangidae","Carangoides","caeruleopinnatus",1
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carangidae","Carangoides","gymnostethus",7
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carangidae","Seriolina","nigrofasciata",1
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carcharhinidae","Loxodon","macrorhinus",2
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Labridae","Coris","dorsomacula",2
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Lethrinidae","Lethrinus","punctulatus",17
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Nemipteridae","Nemipterus","spp",5
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Siganidae","Siganus","fuscescens",6
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Synodontidae","Saurida","undosquamis",1
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Tetraodontidae","Lagocephalus","sceleratus",4
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Balistidae","Abalistes","stellatus",5
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Atule","mate",1
